country_code;customs_code;location_code;description
UY;4;4081;CONTROL INTEGRADO RIO BRANCO
UY;4;4084;TREBOLIR S.A.
UY;5;1983;House to House Expor Rivera
UY;5;5071;ZONA FRANCA RIVERA
UY;5;5082;CONTROL INTEGRADO
UY;5;5084;Resguardo Internacional Ferrocarril
UY;5;5085;Estacion Ferroviaria Inegrada
UY;6;1984;House to House Expor Fray Bentos
UY;6;6061;Puerto Fray Bentos
UY;6;6062;Puerto de Dolores
UY;6;6063;TERMINALES GRANELERAS URUGUAYAS
UY;6;6071;ZONA FRANCA FRAY BENTOS
UY;6;6081;PUENTE SAN MARTIN
UY;6;6082;DAROK S.A.
UY;6;6083;Mercedes
UY;6;6084;Villa Soriano
UY;6;6087;Puerto de Dolores
UY;6;6089;ASOCIAC RURAL MERCEDES EXPOACTIVA
UY;6;6090;UPM FRAY BENTOS S.A.
UY;6;6092;EXPOACTIVA NACIONAL
UY;6;6094;ADMINISTRACION NACIONAL DE PUERTOS
UY;6;6096;UNIVERSLA SHIPPING AGENCY S.A
UY;7;1985;HOUSE TO HOUSE EXPOR COLONIA
UY;7;7061;A.N.P.
UY;7;7062;ZEINAL HNOS S.A.
UY;7;7063;DISNASOL S.A.
UY;7;7066;LERAMAR S.A.
UY;7;7071;ZONA FRANCA COLONIA
UY;7;7086;A.N.P.
UY;7;7092;LUMARY SA(BVAR. ARTIGAS 1825 L31
UY;8;1986;House to House Expor Punta del Este
UY;8;8061;Puerto de Punta del Este
UY;8;8062;Puerto de Piriapolis
UY;8;8081;Aeropuerto C. Curbelo
UY;8;8082;Aeropuerto El Jaguel
UY;8;8083;FOSFORESCENCIA S.A.
UY;8;8090;BLAICOR S.A.
UY;8;8091;ASOCIACION RURAL DEL URUGUAY
UY;8;8093;ANCAP
UY;9;1987;House to House Expor Acegua
UY;9;9081;Control Integrado Acegua
UY;9;9083;ADMINISTRACION DE ADUANA DE ACEGUA
UY;9;9084;RIASUR S.A
UY;10;1081;PASO DE FRONTERA DE ARTIGAS
UY;10;1083;FIOREN S.A.
UY;10;1084;AREA CONTROL INTEGRADO
UY;10;1988;House to House Expor Artigas
UY;11;1181;Puente
UY;11;1183;GICORAL S.A.
UY;11;1989;House to House Expor Bella Union
UY;12;1261;Puerto de SALTO
UY;12;1281;PUENTE R. SALTO GRANDE
UY;12;1990;House to House Expor Salto
UY;13;1361;PUERTO DE PAYSANDU
UY;13;1382;PROVIMAR LTDA
UY;13;1991;House to House Expor Paysandu
UY;14;1460;EMBAJADA DE BOLIVIA
UY;14;1461;PUERTO DE NUEVA PALMIRA
UY;14;1465;TERMINALES GRANELERAS URUGUAYAS SA
UY;14;1466;T.G.U.
UY;14;1468;PLASKER S.A
UY;14;1469;ADMINISTRACIÓN NACIONAL DE PUERTOS
UY;14;1471;ZONA FRANCA NUEVA PALMIRA
UY;14;1472;ONTUR INTERNATIONAL S A
UY;14;1473;FRIGORIFICO FRUTERO SA (FRIGOFRUT)
UY;14;1474;CORPORACION NAVIOS S A
UY;14;1992;House to House Expor Nueva Palmira
UY;22;1993;House to House Expor Z.F.M.
UY;22;2071;ZONA FRANCA MONTEVIDEO
UY;23;1994;House to House Expor Juan Lacaze
UY;23;7067;PUERTO DE JUAN L LACAZE
UY;23;7072;Z. FRANCA DE N. HELVECIA
UY;24;6065;PTO TERMINAL LOG E INDUST MBOPICUA
UY;25;1979;HOUSE TO HOUSE EXPORT DE CARMELO
UY;25;2562;PUERTO DE CARMELO
UY;25;2563;PUERTO DE CONCHILLAS
UY;25;2589;ZONA FRANCA PUNTA PEREIRA S.A.
